chr	pos	lod
Chrom1-5652	1	0	0.838484057792584
Chrom1-183102	1	1.00000002822922e-07	0.838484057843914
Chrom1-603629	1	2.00000005645844e-07	0.838484057895243
Chrom1-761741	1	3.00000008468766e-07	0.838484057946516
Chrom1-863105	1	0.103471568004863	0.83853723601186
Chrom1-964613	1	0.103471668004866	0.838537223622836
Chrom1-1016938	1	0.29823127307677	0.812228002341953
Chrom1-1069694	1	0.298231373076772	0.812227957968389
Chrom1-1121619	1	0.761938634387554	0.615715006813844
Chrom1-1172951	1	0.761938734387557	0.615715006862274
Chrom1-1223030	1	0.76193883438756	0.615715005365644
Chrom1-1325794	1	1.12247822222867	0.602225247740591
Chrom1-1390198	1	1.12247832222867	0.60222517593337
Chrom1-1441272	1	1.5608482569274	0.314566399916714
Chrom1-1492718	1	1.5608483569274	0.314566342562159
Chrom1-1546098	1	1.5608484569274	0.314566356691898
c1.loc2	1	2	0.399139998103806
Chrom1-1596723	1	2.37488230695494	0.495453788193686
Chrom1-1711327	1	2.59177479975153	0.49553651030368
Chrom1-1763616	1	2.59177489975153	0.49553652549946
Chrom1-1814638	1	2.59177499975153	0.495536540695241
Chrom1-1872167	1	2.93163406541386	0.547212727144426
Chrom1-1924661	1	3.2714210113261	0.596455240647686
Chrom1-2027517	1	3.27142111132611	0.596455254442162
Chrom1-2136853	1	3.74661300739908	0.664802012541941
Chrom1-2187817	1	3.86936961640132	0.682001774125467
c1.loc4	1	4	0.699887814119791
Chrom1-2239587	1	4.16994016573716	0.722328153313015
Chrom1-2291990	1	4.16994026573716	0.722328179133456
Chrom1-2344686	1	4.5197693826835	0.749663350282844
Chrom1-2395776	1	4.87048564535907	0.760541255827377
Chrom1-2446015	1	5.23534709509334	0.797363689401834
Chrom1-2496728	1	5.23534719509334	0.797363689445262
Chrom1-2549023	1	5.32624849103758	0.797403220454271
Chrom1-2650133	1	5.43268963957073	0.797449695168439
Chrom1-2756385	1	5.6582739067001	0.796191941979089
c1.loc6	1	6	0.745136185209674
Chrom1-2807086	1	6.77101698684563	0.611301954214184
Chrom1-2857437	1	6.77101708684564	0.611301939516011
Chrom1-2912792	1	6.77101718684564	0.611301932137053
Chrom1-2965574	1	7.23115784769613	0.652693421209335
Chrom1-3019235	1	7.48236225482419	0.595483091934568
Chrom1-3070720	1	7.48236235482419	0.595483064423149
Chrom1-3122485	1	7.9463985498561	0.437522143779177
Chrom1-3172507	1	7.9463986498561	0.437522112280817
c1.loc8	1	8	0.441919807809143
Chrom1-3229036	1	8.88687984842846	0.496054715847208
Chrom1-3381594	1	8.88687994842846	0.496054721673488
Chrom1-3432080	1	9.11737529316105	0.500983762429883
Chrom1-3482935	1	9.11737539316105	0.500983764511659
Chrom1-3586241	1	9.11737549316105	0.500983747868645
Chrom1-3800847	1	9.61576382607849	0.386470727162077
Chrom1-3956346	1	9.73747460492996	0.343759184138037
c1.loc10	1	10	0.343875702756065
Chrom1-4160303	1	10.1513314850335	0.34394238140294
Chrom1-4212527	1	10.1513315850335	0.343942381447505
Chrom1-4372350	1	10.855619093551	0.234076026529635
Chrom1-4538427	1	11.0628943257647	0.28335545423829
Chrom1-4643471	1	11.8375833438862	0.17851948895543
c1.loc12	1	12	0.173359889017263
Chrom1-4897657	1	12.1220004588309	0.169441189099246
Chrom1-4948517	1	12.1220005588309	0.169441179458374
Chrom1-5056936	1	12.6388664157656	0.125570036673707
Chrom1-5107761	1	12.6388665157656	0.125570028459208
