chr	interval	marker	pos	lod
chr2	lod_1.5	Chrom2-14936900	31.2692191489371	2.40967195153473
chr2	lod_1.5	Chrom2-18358950	38.1277540239129	4.06570054652929
chr2	lod_1.5	Chrom2-162653500	112.730484831628	2.42640216226073
chr2	lod_2	Chrom2-8250900	17.8931139644137	1.98567381997566
chr2	lod_2	Chrom2-18358950	38.1277540239129	4.06570054652929
chr2	lod_2	Chrom2-162653500	112.730484831628	2.42640216226073
chr2	bayes	Chrom2-7828235	17.0482162934954	1.93007961005947
chr2	bayes	Chrom2-18358950	38.1277540239129	4.06570054652929
chr2	bayes	Chrom2-162653500	112.730484831628	2.42640216226073
chr6	lod_1.5	Chrom6-5851898	11.9636757089479	6.32925841268889
chr6	lod_1.5	Chrom6-7964580	18.8727922290534	7.98708395025102
chr6	lod_1.5	Chrom6-109501058	59.387413222563	5.858292061702
chr6	lod_2	Chrom6-4810911	9.71650099817456	5.50264704844864
chr6	lod_2	Chrom6-7964580	18.8727922290534	7.98708395025102
chr6	lod_2	Chrom6-109501058	59.387413222563	5.858292061702
chr6	bayes	Chrom6-6007371	12.8615824058296	6.6621126921707
chr6	bayes	Chrom6-7964580	18.8727922290534	7.98708395025102
chr6	bayes	Chrom6-109392228	58.4497972278816	6.70473468388423
