chr	interval	marker	pos	lod
chr1	lod_1.5	Chrom1-17457715	40.2450241849802	3.33929202410738
chr1	lod_1.5	Chrom1-21902059	45.2915932576083	5.51344822953988
chr1	lod_1.5	Chrom1-119180827	57.6673901308554	3.98161984413588
chr1	lod_2	Chrom1-15946213	37.8785884666525	3.34416645238218
chr1	lod_2	Chrom1-21902059	45.2915932576083	5.51344822953988
chr1	lod_2	Chrom1-119335679	58.0257213091195	3.36857619308664
chr1	bayes	Chrom1-17634061	40.8436629437429	4.63257075147554
chr1	bayes	Chrom1-21902059	45.2915932576083	5.51344822953988
chr1	bayes	Chrom1-115551454	56.5346424590995	4.63756817399722
chr2	lod_1.5	Chrom2-1340325	2.21798435598771	1.79563622194235
chr2	lod_1.5	Chrom2-2529679	4.98073073565203	3.46505501491616
chr2	lod_1.5	Chrom2-17263199	35.6622768115906	1.77167905813478
chr2	lod_2	Chrom2-922294	0.80647517795362	1.33700955444776
chr2	lod_2	Chrom2-2529679	4.98073073565203	3.46505501491616
chr2	lod_2	Chrom2-29904562	50.2362752683606	1.36368414739283
chr2	bayes	Chrom2-972438	1.34173894834407	1.7989637683058
chr2	bayes	Chrom2-2529679	4.98073073565203	3.46505501491616
chr2	bayes	Chrom2-29537895	49.654480535787	1.57953206918222
