chr	interval	marker	pos	lod
chr2	lod_1.5	Chrom2-131226038	77.9758396873618	6.96518109602765
chr2	lod_1.5	Chrom2-139385865	94.6579119819928	8.78422511814772
chr2	lod_1.5	Chrom2-141263060	98.3785065029769	6.33593721170519
chr2	lod_2	Chrom2-129625143	77.4628939185688	5.92594674233337
chr2	lod_2	Chrom2-139385865	94.6579119819928	8.78422511814772
chr2	lod_2	Chrom2-141263060	98.3785065029769	6.33593721170519
chr2	bayes	Chrom2-131381449	78.2333850415289	7.3257980075454
chr2	bayes	Chrom2-139385865	94.6579119819928	8.78422511814772
chr2	bayes	Chrom2-141263060	98.3785065029769	6.33593721170519
chr1	lod_1.5	Chrom1-15575835	37.4651561581081	3.2087377177975
chr1	lod_1.5	c1.loc55	55	4.85034366040827
chr1	lod_1.5	Chrom1-121539380	59.6979779156267	3.23358440851004
chr1	lod_2	Chrom1-12113892	32.8386390639686	2.64272613752385
chr1	lod_2	c1.loc55	55	4.85034366040827
chr1	lod_2	Chrom1-145141298	118.923254448536	0.780884789131449
chr1	bayes	Chrom1-14219704	36.3067956038196	2.99356672018426
chr1	bayes	c1.loc55	55	4.85034366040827
chr1	bayes	Chrom1-121539380	59.6979779156267	3.23358440851004
