chr	interval	marker	pos	lod
chr7.5	lod_1.5	Chrom7-6133822	20.0664682290051	3.47271260346207
chr7.5	lod_1.5	Chrom7-6397362	20.8467839601848	5.02778035985557
chr7.5	lod_1.5	Chrom7-7163455	24.3242547487556	3.33732493053554
chr7.5	lod_2	Chrom7-4584623	13.7324823070655	3.00546894095214
chr7.5	lod_2	Chrom7-6397362	20.8467839601848	5.02778035985557
chr7.5	lod_2	Chrom7-7535438	25.538308617141	2.97202548944796
chr7.5	bayes	Chrom7-5003812	15.283606177099	3.04914431081909
chr7.5	bayes	Chrom7-6397362	20.8467839601848	5.02778035985557
chr7.5	bayes	Chrom7-7213490	24.5900770592325	3.26469062847377
chr6	lod_1.5	Chrom6-90810655	44.1159217254399	2.07160478697637
chr6	lod_1.5	Chrom6-112547270	69.5111468625853	3.80160192664147
chr6	lod_1.5	Chrom6-118271451	87.6904224213103	2.21211522646615
chr6	lod_2	Chrom6-11497466	28.4226192440776	1.63559253885023
chr6	lod_2	Chrom6-112547270	69.5111468625853	3.80160192664147
chr6	lod_2	Chrom6-119110648	89.151797660977	1.73007616059562
chr6	bayes	Chrom6-13216737	32.7742777835842	1.95690552937236
chr6	bayes	Chrom6-112547270	69.5111468625853	3.80160192664147
chr6	bayes	Chrom6-118271451	87.6904224213103	2.21211522646615
